date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:52	2883/2883	---M--	200	added ('OK')	text/html	etag:%22106837f-b43-52ecc7ce2d5c0%22	http://www.cdf.toronto.edu/~ajr/209/probs/proc/autologout-hint.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/autologout-hint.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:52	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:51%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/proc/cpulimiter.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/cpulimiter.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:52	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:51%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/proc/myps.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/proc/myps.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/proc/)
19:59:52	10808/10808	---M--	200	added ('OK')	text/html	etag:%22106e21d-2a38-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/index.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/)
19:59:52	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:52%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/socket/chatsvr.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/socket/chatsvr.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/socket/)
19:59:53	2842/2842	---M--	200	added ('OK')	text/html	etag:%221068363-b1a-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q9s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q9s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:53	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:52%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/q4s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201209/q4s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201209/)
19:59:53	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:52%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/2ignore-ctrl-C.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/2ignore-ctrl-C.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:53	3203/3203	---M--	200	added ('OK')	text/html	etag:%22106e21e-c83-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q3s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q3s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:53	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:53%20GMT	http://www.cdf.toronto.edu/~ajr/209/notes/signals/3ignore-all.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/notes/signals/3ignore-all.c	(from http://www.cdf.toronto.edu/~ajr/209/notes/signals/)
19:59:53	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:53%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q3.gif	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q3.gif	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:54	4033/4033	---M--	200	added ('OK')	text/html	etag:%22106835e-fc1-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q1s.html	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q1s.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:54	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:53%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q7s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q7s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:54	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:53%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/q8s.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/201001/q8s.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/201001/)
19:59:54	314/314	UR-MCZ	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2000:59:53%20GMT	http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/q6sb.c	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/exam/200901/q6sb.c	(from http://www.cdf.toronto.edu/~ajr/209/probs/exam/200901/)
19:59:54	4611/4611	---M--	200	added ('OK')	text/html	etag:%22106836b-1203-52ecc7cd39380%22	http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/.	/home/tamfire/websites/209/www.cdf.toronto.edu/_ajr/209/probs/mid/201101/.html	(from http://www.cdf.toronto.edu/~ajr/209/probs/mid/201101/q1.html)
